capcode,capcode_short,discipline,service,region,region_code,location,station,unit_type,unit_type_name,callsign,unit_number,description,remark,status,confidence,sources,source_urls
000502760,0502760,Brandweer,Brandweer,Drenthe,,Borger,Borger,WT,,WT-03-8565,,TW 8565,,conflict,low,bommel;capcodes_eu;tomzulu,https://capcodes.eu/;https://docs.google.com/spreadsheets/d/e/2PACX-1vQ-BD1gVKHgZnEYcvr21gnNtFN6x7CQ-WMqwU4AQNHvnPXsuz5ie92K6E1R9MZrt6VleswOqKMgeWMl/pubhtml/sheet?headers=false&gid=1300538908;https://p2000.bommel.net/cap2csv.php
000502761,0502761,Brandweer,Brandweer,Drenthe,,,,WT,,WT-03-8567,,Brandweer Drenthe,,ok,high,capcodes_eu;tomzulu,https://capcodes.eu/;https://docs.google.com/spreadsheets/d/e/2PACX-1vQ-BD1gVKHgZnEYcvr21gnNtFN6x7CQ-WMqwU4AQNHvnPXsuz5ie92K6E1R9MZrt6VleswOqKMgeWMl/pubhtml/sheet?headers=false&gid=1300538908
000502762,0502762,Brandweer,Brandweer,Drenthe,,,,WT,,WT-03-8765,,Brandweer Drenthe,,ok,high,capcodes_eu;tomzulu,https://capcodes.eu/;https://docs.google.com/spreadsheets/d/e/2PACX-1vQ-BD1gVKHgZnEYcvr21gnNtFN6x7CQ-WMqwU4AQNHvnPXsuz5ie92K6E1R9MZrt6VleswOqKMgeWMl/pubhtml/sheet?headers=false&gid=1300538908
000502763,0502763,Brandweer,Brandweer,Drenthe,,,,WT,,WT-03-8767,,Brandweer Drenthe,,ok,high,capcodes_eu;tomzulu,https://capcodes.eu/;https://docs.google.com/spreadsheets/d/e/2PACX-1vQ-BD1gVKHgZnEYcvr21gnNtFN6x7CQ-WMqwU4AQNHvnPXsuz5ie92K6E1R9MZrt6VleswOqKMgeWMl/pubhtml/sheet?headers=false&gid=1300538908
000502764,0502764,Brandweer,Brandweer,Drenthe,,,,WT,,WT-03-0365,,Brandweer Drenthe,,ok,high,capcodes_eu;tomzulu,https://capcodes.eu/;https://docs.google.com/spreadsheets/d/e/2PACX-1vQ-BD1gVKHgZnEYcvr21gnNtFN6x7CQ-WMqwU4AQNHvnPXsuz5ie92K6E1R9MZrt6VleswOqKMgeWMl/pubhtml/sheet?headers=false&gid=1300538908
000502766,0502766,Brandweer,Brandweer,Drenthe,,,,WT,,WT-03-8867,,Brandweer Drenthe,,ok,high,capcodes_eu;tomzulu,https://capcodes.eu/;https://docs.google.com/spreadsheets/d/e/2PACX-1vQ-BD1gVKHgZnEYcvr21gnNtFN6x7CQ-WMqwU4AQNHvnPXsuz5ie92K6E1R9MZrt6VleswOqKMgeWMl/pubhtml/sheet?headers=false&gid=1300538908
000502767,0502767,Brandweer,Brandweer,Drenthe,,Schoonoord,Schoonoord,WT,,WT-03-8868,,TW 8868,,conflict,low,bommel;capcodes_eu;tomzulu,https://capcodes.eu/;https://docs.google.com/spreadsheets/d/e/2PACX-1vQ-BD1gVKHgZnEYcvr21gnNtFN6x7CQ-WMqwU4AQNHvnPXsuz5ie92K6E1R9MZrt6VleswOqKMgeWMl/pubhtml/sheet?headers=false&gid=1300538908;https://p2000.bommel.net/cap2csv.php
000502768,0502768,Brandweer,Brandweer,Drenthe,,,,WT,,WT-03-8265,,Brandweer Drenthe,,ok,high,capcodes_eu;tomzulu,https://capcodes.eu/;https://docs.google.com/spreadsheets/d/e/2PACX-1vQ-BD1gVKHgZnEYcvr21gnNtFN6x7CQ-WMqwU4AQNHvnPXsuz5ie92K6E1R9MZrt6VleswOqKMgeWMl/pubhtml/sheet?headers=false&gid=1300538908
000502769,0502769,Brandweer,Brandweer,Drenthe,,,,WT,,WT-03-8065,,Brandweer Drenthe,,ok,high,capcodes_eu;tomzulu,https://capcodes.eu/;https://docs.google.com/spreadsheets/d/e/2PACX-1vQ-BD1gVKHgZnEYcvr21gnNtFN6x7CQ-WMqwU4AQNHvnPXsuz5ie92K6E1R9MZrt6VleswOqKMgeWMl/pubhtml/sheet?headers=false&gid=1300538908
000502770,0502770,Brandweer,Brandweer,Drenthe,,,,WT,,WT-03-8066,,Brandweer Drenthe,,ok,high,capcodes_eu;tomzulu,https://capcodes.eu/;https://docs.google.com/spreadsheets/d/e/2PACX-1vQ-BD1gVKHgZnEYcvr21gnNtFN6x7CQ-WMqwU4AQNHvnPXsuz5ie92K6E1R9MZrt6VleswOqKMgeWMl/pubhtml/sheet?headers=false&gid=1300538908
000502771,0502771,Brandweer,Brandweer,Drenthe,,,,WT,,WT-03-8067,,Brandweer Drenthe,,ok,high,capcodes_eu;tomzulu,https://capcodes.eu/;https://docs.google.com/spreadsheets/d/e/2PACX-1vQ-BD1gVKHgZnEYcvr21gnNtFN6x7CQ-WMqwU4AQNHvnPXsuz5ie92K6E1R9MZrt6VleswOqKMgeWMl/pubhtml/sheet?headers=false&gid=1300538908
000502772,0502772,Brandweer,Brandweer,Drenthe,,,,WT,,WT-03-8165,,Brandweer Drenthe,,ok,high,capcodes_eu;tomzulu,https://capcodes.eu/;https://docs.google.com/spreadsheets/d/e/2PACX-1vQ-BD1gVKHgZnEYcvr21gnNtFN6x7CQ-WMqwU4AQNHvnPXsuz5ie92K6E1R9MZrt6VleswOqKMgeWMl/pubhtml/sheet?headers=false&gid=1300538908
000502773,0502773,Brandweer,Brandweer,Drenthe,,,,WT,,WT-03-8166,,Brandweer Drenthe,,ok,high,capcodes_eu;tomzulu,https://capcodes.eu/;https://docs.google.com/spreadsheets/d/e/2PACX-1vQ-BD1gVKHgZnEYcvr21gnNtFN6x7CQ-WMqwU4AQNHvnPXsuz5ie92K6E1R9MZrt6VleswOqKMgeWMl/pubhtml/sheet?headers=false&gid=1300538908
000502774,0502774,Brandweer,Brandweer,Drenthe,,,,WT,,WT-03-8365,,Brandweer Drenthe,,ok,high,capcodes_eu;tomzulu,https://capcodes.eu/;https://docs.google.com/spreadsheets/d/e/2PACX-1vQ-BD1gVKHgZnEYcvr21gnNtFN6x7CQ-WMqwU4AQNHvnPXsuz5ie92K6E1R9MZrt6VleswOqKMgeWMl/pubhtml/sheet?headers=false&gid=1300538908
000502775,0502775,Brandweer,Brandweer,Drenthe,,,,WT,,WT-03-8366,,Brandweer Drenthe,,ok,high,capcodes_eu;tomzulu,https://capcodes.eu/;https://docs.google.com/spreadsheets/d/e/2PACX-1vQ-BD1gVKHgZnEYcvr21gnNtFN6x7CQ-WMqwU4AQNHvnPXsuz5ie92K6E1R9MZrt6VleswOqKMgeWMl/pubhtml/sheet?headers=false&gid=1300538908
000502776,0502776,Brandweer,Brandweer,Drenthe,,,,WT,,WT-03-8367,,Brandweer Drenthe,,ok,high,capcodes_eu;tomzulu,https://capcodes.eu/;https://docs.google.com/spreadsheets/d/e/2PACX-1vQ-BD1gVKHgZnEYcvr21gnNtFN6x7CQ-WMqwU4AQNHvnPXsuz5ie92K6E1R9MZrt6VleswOqKMgeWMl/pubhtml/sheet?headers=false&gid=1300538908
000502777,0502777,Brandweer,Brandweer,Drenthe,,,,WT,,WT-03-8465,,Brandweer Drenthe,,ok,high,capcodes_eu;tomzulu,https://capcodes.eu/;https://docs.google.com/spreadsheets/d/e/2PACX-1vQ-BD1gVKHgZnEYcvr21gnNtFN6x7CQ-WMqwU4AQNHvnPXsuz5ie92K6E1R9MZrt6VleswOqKMgeWMl/pubhtml/sheet?headers=false&gid=1300538908
000502900,0502900,Brandweer,Brandweer,Drenthe,,Stadskanaal,Stadskanaal,TS,,TS-838,,TS 838,,ok,high,bommel,https://p2000.bommel.net/cap2csv.php
000502901,0502901,Brandweer,Brandweer,Drenthe,,Stadskanaal,Stadskanaal,TS,,TS-848,,TS 848,,ok,high,bommel,https://p2000.bommel.net/cap2csv.php
000502902,0502902,Brandweer,Brandweer,Drenthe,,Stadskanaal,Stadskanaal,AL,,AL-858,,AL 858,,ok,high,bommel,https://p2000.bommel.net/cap2csv.php
000502903,0502903,Brandweer,Brandweer,Drenthe,,Stadskanaal,Stadskanaal,HV,,HV-878,,HV 878,,ok,high,bommel,https://p2000.bommel.net/cap2csv.php
000502904,0502904,Brandweer,Brandweer,Drenthe,,Ter Apel,Ter Apel,TS,,TS-845,,TS 845,,ok,high,bommel,https://p2000.bommel.net/cap2csv.php
000502999,0502999,Brandweer,Brandweer,Drenthe,,,,,,,,Monitorcode,,ok,high,bommel;capcodes_eu;tomzulu,https://capcodes.eu/;https://docs.google.com/spreadsheets/d/e/2PACX-1vQ-BD1gVKHgZnEYcvr21gnNtFN6x7CQ-WMqwU4AQNHvnPXsuz5ie92K6E1R9MZrt6VleswOqKMgeWMl/pubhtml/sheet?headers=false&gid=1300538908;https://p2000.bommel.net/cap2csv.php
000520000,0520000,Ambulance,Ambulance,Drenthe,,,,,,,,GHOR Drenthe ( Regionaal Proefalarm ),,ok,high,capcodes_eu;tomzulu,https://capcodes.eu/;https://docs.google.com/spreadsheets/d/e/2PACX-1vQ-BD1gVKHgZnEYcvr21gnNtFN6x7CQ-WMqwU4AQNHvnPXsuz5ie92K6E1R9MZrt6VleswOqKMgeWMl/pubhtml/sheet?headers=false&gid=1300538908
000520001,0520001,Ambulance,Ambulance,Drenthe,,,,,,,,GHOR Drenthe ( RGF ),,ok,medium,capcodes_eu,https://capcodes.eu/
000520004,0520004,Ambulance,Ambulance,Drenthe,,,,,,,,HS-GHOR,,ok,high,bommel;capcodes_eu;tomzulu,https://capcodes.eu/;https://docs.google.com/spreadsheets/d/e/2PACX-1vQ-BD1gVKHgZnEYcvr21gnNtFN6x7CQ-WMqwU4AQNHvnPXsuz5ie92K6E1R9MZrt6VleswOqKMgeWMl/pubhtml/sheet?headers=false&gid=1300538908;https://p2000.bommel.net/cap2csv.php
000520005,0520005,Ambulance,Ambulance,Drenthe,,,,,,,,Ambulance Drenthe,,ok,high,capcodes_eu;tomzulu,https://capcodes.eu/;https://docs.google.com/spreadsheets/d/e/2PACX-1vQ-BD1gVKHgZnEYcvr21gnNtFN6x7CQ-WMqwU4AQNHvnPXsuz5ie92K6E1R9MZrt6VleswOqKMgeWMl/pubhtml/sheet?headers=false&gid=1300538908
000520032,0520032,Ambulance,Ambulance,Drenthe,,,,,,,,Ambulance Drenthe,,ok,high,capcodes_eu;tomzulu,https://capcodes.eu/;https://docs.google.com/spreadsheets/d/e/2PACX-1vQ-BD1gVKHgZnEYcvr21gnNtFN6x7CQ-WMqwU4AQNHvnPXsuz5ie92K6E1R9MZrt6VleswOqKMgeWMl/pubhtml/sheet?headers=false&gid=1300538908
000520061,0520061,Ambulance,Ambulance,Drenthe,,,,,,,,CPA Drenthe ( CVD-G ),,ok,high,capcodes_eu;tomzulu,https://capcodes.eu/;https://docs.google.com/spreadsheets/d/e/2PACX-1vQ-BD1gVKHgZnEYcvr21gnNtFN6x7CQ-WMqwU4AQNHvnPXsuz5ie92K6E1R9MZrt6VleswOqKMgeWMl/pubhtml/sheet?headers=false&gid=1300538908
000520104,0520104,Ambulance,Ambulance,Drenthe,,,,,,,,Ambulance Drenthe,,ok,medium,capcodes_eu,https://capcodes.eu/
000520105,0520105,,,Drenthe,,,,,,,,331 | NRK | Hoogeveen | Noodhulpteam,,ok,medium,tomzulu,https://docs.google.com/spreadsheets/d/e/2PACX-1vQ-BD1gVKHgZnEYcvr21gnNtFN6x7CQ-WMqwU4AQNHvnPXsuz5ie92K6E1R9MZrt6VleswOqKMgeWMl/pubhtml/sheet?headers=false&gid=1300538908
000520602,0520602,Ambulance,Ambulance,Drenthe,,,,,,,,332 | Regionaal | Medical Assistance International,,ok,medium,tomzulu,https://docs.google.com/spreadsheets/d/e/2PACX-1vQ-BD1gVKHgZnEYcvr21gnNtFN6x7CQ-WMqwU4AQNHvnPXsuz5ie92K6E1R9MZrt6VleswOqKMgeWMl/pubhtml/sheet?headers=false&gid=1300538908
000530007,0530007,Politie,Politie,Drenthe,,,,,,,,Politie Drenthe,,ok,high,capcodes_eu;tomzulu,https://capcodes.eu/;https://docs.google.com/spreadsheets/d/e/2PACX-1vQ-BD1gVKHgZnEYcvr21gnNtFN6x7CQ-WMqwU4AQNHvnPXsuz5ie92K6E1R9MZrt6VleswOqKMgeWMl/pubhtml/sheet?headers=false&gid=1300538908
000530112,0530112,Politie,Politie,Drenthe,,,,,,,,Politie Drenthe,,ok,high,capcodes_eu;tomzulu,https://capcodes.eu/;https://docs.google.com/spreadsheets/d/e/2PACX-1vQ-BD1gVKHgZnEYcvr21gnNtFN6x7CQ-WMqwU4AQNHvnPXsuz5ie92K6E1R9MZrt6VleswOqKMgeWMl/pubhtml/sheet?headers=false&gid=1300538908
000531112,0531112,Politie,Politie,Drenthe,,,,,,,,Politie Drenthe,,ok,high,capcodes_eu;tomzulu,https://capcodes.eu/;https://docs.google.com/spreadsheets/d/e/2PACX-1vQ-BD1gVKHgZnEYcvr21gnNtFN6x7CQ-WMqwU4AQNHvnPXsuz5ie92K6E1R9MZrt6VleswOqKMgeWMl/pubhtml/sheet?headers=false&gid=1300538908
000603100,0603100,Brandweer,Brandweer,Twente,,Hengelo,Hengelo,,,,,Bijzonder korpsalarm Centrum,,ok,high,bommel;tomzulu,https://docs.google.com/spreadsheets/d/e/2PACX-1vQ-BD1gVKHgZnEYcvr21gnNtFN6x7CQ-WMqwU4AQNHvnPXsuz5ie92K6E1R9MZrt6VleswOqKMgeWMl/pubhtml/sheet?headers=false&gid=462716474;https://p2000.bommel.net/cap2csv.php
000603101,0603101,Brandweer,Brandweer,Twente,,Hengelo,Hengelo,,,,,Duikers (Regio),,ok,high,bommel,https://p2000.bommel.net/cap2csv.php
000603102,0603102,Brandweer,Brandweer,Twente,,,,,,,,Brandweer Twente,,ok,high,capcodes_eu;tomzulu,https://capcodes.eu/;https://docs.google.com/spreadsheets/d/e/2PACX-1vQ-BD1gVKHgZnEYcvr21gnNtFN6x7CQ-WMqwU4AQNHvnPXsuz5ie92K6E1R9MZrt6VleswOqKMgeWMl/pubhtml/sheet?headers=false&gid=462716474
000603121,0603121,Brandweer,Brandweer,Twente,,Hengelo,Hengelo,,,,,Logistiek Centrum,,ok,high,bommel,https://p2000.bommel.net/cap2csv.php
000603123,0603123,Brandweer,Brandweer,Twente,,Hengelo,Hengelo,,,,,Logistiek Centrum,,ok,high,bommel,https://p2000.bommel.net/cap2csv.php
000603124,0603124,Brandweer,Brandweer,Twente,,Hengelo,Hengelo,,,,,Logistiek Centrum,,ok,high,bommel,https://p2000.bommel.net/cap2csv.php
000603131,0603131,Brandweer,Brandweer,Twente,,Hengelo,Hengelo,,,,,Logistiek Regio,,ok,high,bommel,https://p2000.bommel.net/cap2csv.php
000603132,0603132,Brandweer,Brandweer,Twente,,Hengelo,Hengelo,,,,,Logistiek Regio,,ok,high,bommel,https://p2000.bommel.net/cap2csv.php
000603133,0603133,Brandweer,Brandweer,Twente,,Hengelo,Hengelo,,,,,Logistiek Regio,,ok,high,bommel,https://p2000.bommel.net/cap2csv.php
000603134,0603134,Brandweer,Brandweer,Twente,,Hengelo,Hengelo,,,,,Logistiek Regio,,ok,high,bommel,https://p2000.bommel.net/cap2csv.php
000603161,0603161,Brandweer,Brandweer,Twente,,Hengelo,Hengelo,,,,,Chauffeur Logistiek Regio,,ok,high,bommel,https://p2000.bommel.net/cap2csv.php
000603162,0603162,Brandweer,Brandweer,Twente,,Hengelo,Hengelo,,,,,Chauffeur Logistiek Regio,,ok,high,bommel,https://p2000.bommel.net/cap2csv.php
000603163,0603163,Brandweer,Brandweer,Twente,,Hengelo,Hengelo,,,,,Chauffeur Logistiek Regio,,ok,high,bommel,https://p2000.bommel.net/cap2csv.php
000603164,0603164,Brandweer,Brandweer,Twente,,Hengelo,Hengelo,,,,,Chauffeur Logistiek Regio,,ok,high,bommel,https://p2000.bommel.net/cap2csv.php
000603190,0603190,Brandweer,Brandweer,Twente,,Hengelo,Hengelo,,,,,Groep 1 centrum,,ok,high,bommel;capcodes_eu;tomzulu,https://capcodes.eu/;https://docs.google.com/spreadsheets/d/e/2PACX-1vQ-BD1gVKHgZnEYcvr21gnNtFN6x7CQ-WMqwU4AQNHvnPXsuz5ie92K6E1R9MZrt6VleswOqKMgeWMl/pubhtml/sheet?headers=false&gid=462716474;https://p2000.bommel.net/cap2csv.php
000603191,0603191,Brandweer,Brandweer,Twente,,Hengelo,Hengelo,,,,,Groep 2 centrum,,ok,high,bommel,https://p2000.bommel.net/cap2csv.php
000603192,0603192,Brandweer,Brandweer,Twente,,Hengelo,Hengelo,,,,,Groep 3 centrum,,ok,high,bommel,https://p2000.bommel.net/cap2csv.php
000603193,0603193,Brandweer,Brandweer,Twente,,Hengelo,Hengelo,,,,,Groep 4 centrum,,ok,high,bommel,https://p2000.bommel.net/cap2csv.php
000603194,0603194,Brandweer,Brandweer,Twente,,Hengelo,Hengelo,,,,,Groep 5 centrum,,ok,high,bommel,https://p2000.bommel.net/cap2csv.php
000603195,0603195,Brandweer,Brandweer,Twente,,Hengelo,Hengelo,,,,,Groep 6 centrum,,ok,high,bommel,https://p2000.bommel.net/cap2csv.php
000603200,0603200,Brandweer,Brandweer,Twente,,Hengelo,Hengelo,,,,,Bijzonder korpsalarm Noord,,ok,high,bommel;capcodes_eu;tomzulu,https://capcodes.eu/;https://docs.google.com/spreadsheets/d/e/2PACX-1vQ-BD1gVKHgZnEYcvr21gnNtFN6x7CQ-WMqwU4AQNHvnPXsuz5ie92K6E1R9MZrt6VleswOqKMgeWMl/pubhtml/sheet?headers=false&gid=462716474;https://p2000.bommel.net/cap2csv.php
000603211,0603211,Brandweer,Brandweer,Twente,,Hengelo,Hengelo,,,,,Regio Matriaal,,ok,high,bommel,https://p2000.bommel.net/cap2csv.php
000603212,0603212,Brandweer,Brandweer,Twente,,Hengelo,Hengelo,,,,,Regio Matriaal,,ok,high,bommel,https://p2000.bommel.net/cap2csv.php
000603213,0603213,Brandweer,Brandweer,Twente,,Hengelo,Hengelo,,,,,Regio Matriaal,,ok,high,bommel,https://p2000.bommel.net/cap2csv.php
000603214,0603214,Brandweer,Brandweer,Twente,,Hengelo,Hengelo,,,,,Regio Matriaal,,ok,high,bommel,https://p2000.bommel.net/cap2csv.php
000603220,0603220,Brandweer,Brandweer,Twente,,,,GW,,,,Brandweer Twente,,ok,high,capcodes_eu;tomzulu,https://capcodes.eu/;https://docs.google.com/spreadsheets/d/e/2PACX-1vQ-BD1gVKHgZnEYcvr21gnNtFN6x7CQ-WMqwU4AQNHvnPXsuz5ie92K6E1R9MZrt6VleswOqKMgeWMl/pubhtml/sheet?headers=false&gid=462716474
000603240,0603240,Brandweer,Brandweer,Twente,,,,TS,,,,Brandweer Twente,,ok,high,capcodes_eu;tomzulu,https://capcodes.eu/;https://docs.google.com/spreadsheets/d/e/2PACX-1vQ-BD1gVKHgZnEYcvr21gnNtFN6x7CQ-WMqwU4AQNHvnPXsuz5ie92K6E1R9MZrt6VleswOqKMgeWMl/pubhtml/sheet?headers=false&gid=462716474
000603241,0603241,Brandweer,Brandweer,Twente,,Hengelo,Hengelo,,,,,Groep 1 noord,,ok,high,bommel,https://p2000.bommel.net/cap2csv.php
000603242,0603242,Brandweer,Brandweer,Twente,,Hengelo,Hengelo,,,,,Groep 2 noord,,ok,high,bommel,https://p2000.bommel.net/cap2csv.php
000603243,0603243,Brandweer,Brandweer,Twente,,Hengelo,Hengelo,,,,,Groep 3 noord,,ok,high,bommel,https://p2000.bommel.net/cap2csv.php
000603244,0603244,Brandweer,Brandweer,Twente,,Hengelo,Hengelo,,,,,Groep 4 noord,,ok,high,bommel,https://p2000.bommel.net/cap2csv.php
000603250,0603250,Brandweer,Brandweer,Twente,,Borne,Borne,,,,,Bijzonder korpsalarm,,ok,high,bommel,https://p2000.bommel.net/cap2csv.php
000603261,0603261,Brandweer,Brandweer,Twente,,Borne,Borne,,,,,Bevelvoerder van dienst,,ok,high,bommel,https://p2000.bommel.net/cap2csv.php
000603290,0603290,Brandweer,Brandweer,Twente,,Borne,Borne,TS,,,,Groep A,,ok,high,bommel;capcodes_eu;tomzulu,https://capcodes.eu/;https://docs.google.com/spreadsheets/d/e/2PACX-1vQ-BD1gVKHgZnEYcvr21gnNtFN6x7CQ-WMqwU4AQNHvnPXsuz5ie92K6E1R9MZrt6VleswOqKMgeWMl/pubhtml/sheet?headers=false&gid=462716474;https://p2000.bommel.net/cap2csv.php
000603291,0603291,Brandweer,Brandweer,Twente,,Borne,Borne,,,,,Groep B,,ok,high,bommel,https://p2000.bommel.net/cap2csv.php
000603292,0603292,Brandweer,Brandweer,Twente,,Borne,Borne,,,,,Groep C,,ok,high,bommel,https://p2000.bommel.net/cap2csv.php
000603293,0603293,Brandweer,Brandweer,Twente,,Borne,Borne,SB,,,,Groep D,,ok,high,bommel;capcodes_eu;tomzulu,https://capcodes.eu/;https://docs.google.com/spreadsheets/d/e/2PACX-1vQ-BD1gVKHgZnEYcvr21gnNtFN6x7CQ-WMqwU4AQNHvnPXsuz5ie92K6E1R9MZrt6VleswOqKMgeWMl/pubhtml/sheet?headers=false&gid=462716474;https://p2000.bommel.net/cap2csv.php
000603300,0603300,Brandweer,Brandweer,Twente,,Oldenzaal,Oldenzaal,,,,,Bijzonder korpsalarm,,ok,high,bommel;tomzulu,https://docs.google.com/spreadsheets/d/e/2PACX-1vQ-BD1gVKHgZnEYcvr21gnNtFN6x7CQ-WMqwU4AQNHvnPXsuz5ie92K6E1R9MZrt6VleswOqKMgeWMl/pubhtml/sheet?headers=false&gid=462716474;https://p2000.bommel.net/cap2csv.php
000603301,0603301,Brandweer,Brandweer,Twente,,Oldenzaal,Oldenzaal,,,,,Meetploeg-WVD,,ok,high,bommel,https://p2000.bommel.net/cap2csv.php
000603311,0603311,,,Twente,,,,,,,,12 | BRW | Oldenzaal | Bevelvoerder van Dienst Ploeg 1,,ok,medium,tomzulu,https://docs.google.com/spreadsheets/d/e/2PACX-1vQ-BD1gVKHgZnEYcvr21gnNtFN6x7CQ-WMqwU4AQNHvnPXsuz5ie92K6E1R9MZrt6VleswOqKMgeWMl/pubhtml/sheet?headers=false&gid=462716474
000603312,0603312,,,Twente,,,,,,,,13 | BRW | Oldenzaal | Bevelvoerder van Dienst Ploeg 2,,ok,medium,tomzulu,https://docs.google.com/spreadsheets/d/e/2PACX-1vQ-BD1gVKHgZnEYcvr21gnNtFN6x7CQ-WMqwU4AQNHvnPXsuz5ie92K6E1R9MZrt6VleswOqKMgeWMl/pubhtml/sheet?headers=false&gid=462716474
000603320,0603320,Brandweer,Brandweer,Twente,,,,HW,,,,Brandweer Twente,,ok,high,capcodes_eu;tomzulu,https://capcodes.eu/;https://docs.google.com/spreadsheets/d/e/2PACX-1vQ-BD1gVKHgZnEYcvr21gnNtFN6x7CQ-WMqwU4AQNHvnPXsuz5ie92K6E1R9MZrt6VleswOqKMgeWMl/pubhtml/sheet?headers=false&gid=462716474
000603321,0603321,Brandweer,Brandweer,Twente,,Oldenzaal,Oldenzaal,,,,,Bemanning AL,,ok,high,bommel;tomzulu,https://docs.google.com/spreadsheets/d/e/2PACX-1vQ-BD1gVKHgZnEYcvr21gnNtFN6x7CQ-WMqwU4AQNHvnPXsuz5ie92K6E1R9MZrt6VleswOqKMgeWMl/pubhtml/sheet?headers=false&gid=462716474;https://p2000.bommel.net/cap2csv.php
000603322,0603322,,,Twente,,,,,,,,16 | BRW | Oldenzaal | Chauffeurs Ploeg 2,,ok,medium,tomzulu,https://docs.google.com/spreadsheets/d/e/2PACX-1vQ-BD1gVKHgZnEYcvr21gnNtFN6x7CQ-WMqwU4AQNHvnPXsuz5ie92K6E1R9MZrt6VleswOqKMgeWMl/pubhtml/sheet?headers=false&gid=462716474
000603326,0603326,Brandweer,Brandweer,Twente,,Oldenzaal,Oldenzaal,,,,,Bemanning HA,,ok,high,bommel,https://p2000.bommel.net/cap2csv.php
000603340,0603340,Brandweer,Brandweer,Twente,,Oldenzaal,Oldenzaal,TS,,,,Groepsoproep,,ok,high,bommel;capcodes_eu;tomzulu,https://capcodes.eu/;https://docs.google.com/spreadsheets/d/e/2PACX-1vQ-BD1gVKHgZnEYcvr21gnNtFN6x7CQ-WMqwU4AQNHvnPXsuz5ie92K6E1R9MZrt6VleswOqKMgeWMl/pubhtml/sheet?headers=false&gid=462716474;https://p2000.bommel.net/cap2csv.php
000603341,0603341,Brandweer,Brandweer,Twente,,Oldenzaal,Oldenzaal,TS,,,,Groep 1,,ok,high,bommel;tomzulu,https://docs.google.com/spreadsheets/d/e/2PACX-1vQ-BD1gVKHgZnEYcvr21gnNtFN6x7CQ-WMqwU4AQNHvnPXsuz5ie92K6E1R9MZrt6VleswOqKMgeWMl/pubhtml/sheet?headers=false&gid=462716474;https://p2000.bommel.net/cap2csv.php
000603342,0603342,Brandweer,Brandweer,Twente,,Oldenzaal,Oldenzaal,TS,,,,Groep 2,,ok,high,bommel;tomzulu,https://docs.google.com/spreadsheets/d/e/2PACX-1vQ-BD1gVKHgZnEYcvr21gnNtFN6x7CQ-WMqwU4AQNHvnPXsuz5ie92K6E1R9MZrt6VleswOqKMgeWMl/pubhtml/sheet?headers=false&gid=462716474;https://p2000.bommel.net/cap2csv.php
000603343,0603343,Brandweer,Brandweer,Twente,,Oldenzaal,Oldenzaal,,,,,Groep 3,,ok,high,bommel,https://p2000.bommel.net/cap2csv.php
000603344,0603344,Brandweer,Brandweer,Twente,,Oldenzaal,Oldenzaal,,,,,Groep 4,,ok,high,bommel,https://p2000.bommel.net/cap2csv.php
000603350,0603350,Brandweer,Brandweer,Twente,,Losser,Losser,,,,,Bijzonder korpsalarm,,ok,high,bommel,https://p2000.bommel.net/cap2csv.php
000603357,0603357,Brandweer,Brandweer,Twente,,Losser,Losser,WT,,,,Bosbrand peloton,,ok,high,bommel;capcodes_eu;tomzulu,https://capcodes.eu/;https://docs.google.com/spreadsheets/d/e/2PACX-1vQ-BD1gVKHgZnEYcvr21gnNtFN6x7CQ-WMqwU4AQNHvnPXsuz5ie92K6E1R9MZrt6VleswOqKMgeWMl/pubhtml/sheet?headers=false&gid=462716474;https://p2000.bommel.net/cap2csv.php
000603390,0603390,Brandweer,Brandweer,Twente,,Losser,Losser,TS,,,,Bevelvoerder,,ok,high,bommel;capcodes_eu;tomzulu,https://capcodes.eu/;https://docs.google.com/spreadsheets/d/e/2PACX-1vQ-BD1gVKHgZnEYcvr21gnNtFN6x7CQ-WMqwU4AQNHvnPXsuz5ie92K6E1R9MZrt6VleswOqKMgeWMl/pubhtml/sheet?headers=false&gid=462716474;https://p2000.bommel.net/cap2csv.php
000603391,0603391,Brandweer,Brandweer,Twente,,Losser,Losser,,,,,Groep 1,,ok,high,bommel,https://p2000.bommel.net/cap2csv.php
000603392,0603392,Brandweer,Brandweer,Twente,,Losser,Losser,,,,,Groep 2,,ok,high,bommel,https://p2000.bommel.net/cap2csv.php
000603400,0603400,Brandweer,Brandweer,Twente,,Denekamp,Denekamp,,,,,Bijzonder korpsalarm,,ok,high,bommel;tomzulu,https://docs.google.com/spreadsheets/d/e/2PACX-1vQ-BD1gVKHgZnEYcvr21gnNtFN6x7CQ-WMqwU4AQNHvnPXsuz5ie92K6E1R9MZrt6VleswOqKMgeWMl/pubhtml/sheet?headers=false&gid=462716474;https://p2000.bommel.net/cap2csv.php
000603407,0603407,Brandweer,Brandweer,Twente,,Denekamp,Denekamp,NBT,,,,Bosbrand peloton,,ok,high,bommel;capcodes_eu;tomzulu,https://capcodes.eu/;https://docs.google.com/spreadsheets/d/e/2PACX-1vQ-BD1gVKHgZnEYcvr21gnNtFN6x7CQ-WMqwU4AQNHvnPXsuz5ie92K6E1R9MZrt6VleswOqKMgeWMl/pubhtml/sheet?headers=false&gid=462716474;https://p2000.bommel.net/cap2csv.php
